,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release Clause
1485,142784,P. Zabaleta,33,Argentina,76,76,West Ham United,€3M,€60K,Right,3,3,3,2019,5'10,163lbs,74,49,74,72,50,68,64,75,50,51,66,80,64,66,79,70,73,57,85,81,70,66,64,76,79,82,79,€5.6M
1486,230337,Andeson Trigo,30,Brazil,76,76,Fluminense,€5.5M,€25K,Left,1,3,3,2021,5'9,150lbs,75,60,60,75,59,84,72,73,88,82,87,82,83,70,64,84,67,61,70,62,72,73,67,80,76,74,77,€10.5M
1487,231361,J. Gnagnon,21,France,76,83,Sevilla FC,€9.5M,€11K,Right,1,2,2,2023,6'0,196lbs,35,28,76,65,32,29,47,69,66,66,40,70,54,48,84,65,87,27,76,74,35,34,47,69,71,79,73,€21.9M
1488,178625,Mosquera,30,Spain,76,76,Deportivo de La Coruña,€5.5M,€10K,Left,2,3,3,2021,6'0,168lbs,61,58,65,76,51,79,75,76,64,35,68,74,60,61,68,85,67,62,76,78,70,75,51,71,75,74,65,€8.8M
1489,216258,I. Bebou,24,Togo,76,81,Hannover 96,€10.5M,€28K,Right,1,3,4,2021,6'0,170lbs,66,74,55,72,63,63,53,77,91,95,84,73,75,66,69,79,60,64,43,31,71,65,67,66,26,35,33,€19.7M
1490,201155,R. Morrison,25,England,76,79,Lazio,€9.5M,€40K,Right,1,4,3,2019,5'9,157lbs,70,70,49,80,65,70,76,80,77,84,80,58,76,72,40,68,51,71,63,35,66,74,56,68,58,55,43,€16.9M
1491,178115,L. Christodoulopoulos,31,Greece,76,76,Olympiacos CFP,€7M,€1K,Right,1,4,3,2020,6'0,179lbs,74,71,67,72,70,83,71,78,77,75,79,72,56,78,64,70,73,77,50,57,75,68,75,72,42,55,51,€15.4M
1492,171972,J. McArthur,30,Scotland,76,76,Crystal Palace,€7M,€48K,Right,1,3,3,2020,5'10,146lbs,66,68,66,78,53,54,74,77,60,53,70,80,77,65,64,79,71,61,88,73,75,72,64,80,70,72,70,€13.3M
1493,207557,R. Olsen,28,Sweden,76,76,Roma,€5.5M,€41K,Right,1,2,1,2022,6'5,190lbs,20,11,16,32,16,18,37,18,31,40,32,73,33,20,40,37,75,14,27,20,13,55,26,45,22,12,16,€9.4M
1494,216774,W. Hoedt,24,Netherlands,76,80,Southampton,€8.5M,€34K,Left,2,3,2,2022,6'2,170lbs,40,30,78,68,55,31,74,62,59,60,38,74,36,72,74,65,77,59,79,75,29,62,37,63,72,78,74,€16.8M
1495,228295,R. Holding,22,England,76,83,Arsenal,€9.5M,€64K,Right,1,3,2,2022,6'2,165lbs,52,30,75,72,27,33,61,67,58,61,58,70,67,48,75,68,76,27,72,77,40,57,38,79,77,78,76,€20M
1496,190919,F. Montero,30,Colombia,76,76,Sporting CP,€7.5M,€15K,Right,2,4,4,2019,5'9,161lbs,68,76,75,72,81,84,69,80,71,72,85,74,78,78,73,72,58,74,52,40,77,80,82,83,54,46,27,€15M
1497,205257,N. Sliti,25,Tunisia,76,77,Dijon FCO,€9M,€15K,Right,1,3,4,2022,5'8,168lbs,70,67,49,78,72,72,65,78,76,75,79,71,84,68,66,81,68,74,59,32,73,74,70,78,31,34,27,€18.7M
1498,209610,J. Vázquez,30,Mexico,76,76,Santos Laguna,€5.5M,€20K,Right,1,3,2,2018,5'5,141lbs,55,40,55,79,48,58,70,71,77,73,78,73,88,68,69,90,64,64,63,79,65,65,56,80,73,77,74,€9.4M
1499,202445,Rodrigo Ely,24,Brazil,76,80,Deportivo Alavés,€8.5M,€18K,Right,1,2,2,2021,6'2,183lbs,34,18,73,62,15,20,54,55,62,68,61,72,41,48,76,65,88,38,75,75,22,22,35,62,74,78,74,€18.5M
1500,214989,M. Benítez,24,Argentina,76,80,Independiente,€10M,€18K,Right,1,2,4,2021,5'8,159lbs,69,75,57,75,66,63,63,75,88,78,84,75,66,72,51,83,66,73,44,57,75,69,69,75,65,33,23,€14.8M
1501,231887,Y. Yazıcı,21,Turkey,76,83,Trabzonspor,€11M,€22K,Left,1,4,4,2022,6'0,163lbs,77,71,68,76,68,79,70,77,70,75,76,68,69,78,55,80,69,75,68,40,74,76,60,73,38,54,45,€24.2M
1502,184271,Y. Sankharé,28,Senegal,76,76,FC Girondins de Bordeaux,€7.5M,€39K,Left,2,3,3,2021,6'0,176lbs,68,70,77,78,68,63,73,75,61,67,68,74,55,76,69,83,78,68,82,71,73,73,59,77,69,75,71,€14.3M
1503,188879,A. N'Diaye,28,Senegal,76,77,Málaga CF,€7M,€28K,Right,1,3,3,"Jun 30, 2019",6'2,198lbs,63,49,58,77,37,40,75,77,65,76,61,70,60,73,66,70,87,62,78,74,59,70,54,67,73,74,73,
1504,198352,S. Bell,26,Germany,76,77,1. FSV Mainz 05,€7.5M,€24K,Right,1,2,2,2020,6'4,194lbs,43,34,81,66,37,33,66,54,53,61,49,76,40,65,64,62,85,30,68,81,33,47,43,75,73,81,71,€14.1M
1505,211408,K. Linetty,23,Poland,76,83,Sampdoria,€10.5M,€28K,Right,2,3,3,2021,5'9,161lbs,60,64,56,78,38,62,74,76,76,69,76,74,79,70,79,79,66,64,79,76,68,76,50,70,72,74,70,€20M
1506,232144,F. Uduokhai,20,Germany,76,84,VfL Wolfsburg,€10M,€26K,Left,1,3,2,2022,6'4,172lbs,35,33,78,71,18,34,59,70,63,74,64,75,60,62,68,64,77,35,69,78,35,46,38,70,77,79,71,€19M
1507,218066,M. Samatta,25,Tanzania,76,79,KRC Genk,€10M,€18K,Right,1,4,3,2020,6'0,176lbs,63,82,71,62,72,65,45,70,82,84,79,67,65,79,84,65,73,65,62,18,78,56,70,71,32,18,13,€15.8M
1508,169426,Barragán,31,Spain,76,76,Real Betis,€5M,€21K,Right,1,3,2,2020,6'0,168lbs,77,44,75,77,59,64,62,75,69,71,67,76,67,61,71,77,73,53,74,77,56,52,55,62,70,80,79,€10.5M
1509,192722,R. Hamouma,31,France,76,76,AS Saint-Étienne,€7M,€30K,Right,2,4,3,2021,5'10,168lbs,76,73,63,77,73,76,71,79,75,73,78,72,74,70,60,71,60,73,60,39,76,74,71,73,38,41,41,€13.3M
1510,189908,L. Skorupski,27,Poland,76,79,Bologna,€6.5M,€23K,Right,2,2,1,2020,6'2,185lbs,19,11,10,29,17,12,26,23,51,51,48,68,38,23,58,31,58,15,33,17,13,32,22,58,18,12,12,€11.5M
1511,204757,Toño García,28,Spain,76,76,Levante UD,€6M,€22K,Left,1,3,3,2019,5'10,152lbs,80,62,49,76,44,82,66,76,83,84,77,75,80,65,66,82,64,61,56,74,72,68,62,74,71,72,73,€12.6M
1512,184789,A. Szalai,30,Hungary,76,76,TSG 1899 Hoffenheim,€7.5M,€35K,Right,2,3,3,2019,6'4,198lbs,49,80,84,72,68,58,48,75,45,46,63,76,59,82,64,65,87,64,74,41,78,65,76,75,31,41,13,€12.8M
1513,198614,Raúl Navas,30,Spain,76,76,Real Sociedad,€5.5M,€24K,Right,1,3,2,2020,6'1,185lbs,49,36,78,73,44,34,56,73,50,40,54,61,65,72,77,50,75,41,79,72,39,46,46,68,74,79,78,€11.6M
1514,183766,B. Koné,30,Burkina Faso,76,76,MKE Ankaragücü,€5.5M,€20K,Right,2,2,2,2020,6'2,176lbs,33,31,79,61,35,46,62,55,62,61,70,60,54,65,83,63,79,37,77,74,41,41,53,67,76,77,86,€11M
1515,234711,J. Brekalo,20,Croatia,76,84,VfL Wolfsburg,€11.5M,€33K,Right,1,3,4,2023,5'9,154lbs,74,63,45,73,62,67,59,79,86,79,86,76,82,70,63,66,49,65,38,30,68,69,59,68,43,28,37,€21.9M
1516,138456,Diego Tardelli,33,Brazil,76,76,Shandong Luneng TaiShan FC,€4.7M,€20K,Right,2,3,4,2019,5'10,159lbs,70,73,69,74,76,75,73,80,72,71,77,72,75,78,74,72,63,74,70,45,70,75,77,72,58,35,23,€10.1M
1517,210648,A. Hegazi,27,Egypt,76,78,West Bromwich Albion,€7.5M,€31K,Right,1,2,2,2022,6'4,209lbs,18,17,77,59,23,35,54,63,49,55,45,65,51,27,75,73,85,15,83,71,20,41,30,60,76,78,76,€14.8M
1518,199641,M. Sels,26,Belgium,76,79,RC Strasbourg Alsace,€6.5M,€14K,Right,1,3,1,2022,6'3,194lbs,16,16,14,32,19,17,30,33,37,35,36,70,34,38,70,30,67,18,24,13,18,45,22,60,12,13,14,€13.5M
1519,220633,D. Gray,22,England,76,83,Leicester City,€11M,€50K,Right,1,3,3,2021,5'11,163lbs,69,68,31,69,54,70,60,79,88,87,88,70,79,81,52,68,59,71,41,25,69,72,58,62,29,30,23,€23.1M
1520,229593,M. Pjaca,23,Croatia,76,83,Fiorentina,€11M,€75K,Right,2,4,3,"Jun 30, 2019",6'1,183lbs,76,61,68,77,72,82,67,87,79,78,79,68,75,76,68,73,75,72,50,30,62,68,72,70,41,42,34,
1521,232665,M. Arambarri,22,Uruguay,76,81,Getafe CF,€8.5M,€18K,Right,1,3,3,2023,5'9,168lbs,59,49,62,79,43,66,78,79,47,53,61,70,73,64,60,68,65,55,79,73,60,68,50,63,77,79,73,€18.5M
1522,229594,A. Ćorić,21,Croatia,76,88,Roma,€14M,€38K,Right,1,4,4,2023,5'9,130lbs,73,64,34,74,56,67,66,81,78,66,82,71,84,68,55,73,49,71,41,27,70,77,58,78,44,31,24,€26.6M
1523,186330,T. Gebre Selassie,31,Czech Republic,76,76,SV Werder Bremen,€5M,€24K,Right,2,2,3,2019,5'11,157lbs,75,49,80,76,49,52,69,77,75,75,73,73,67,62,89,81,67,39,70,81,66,61,51,71,74,74,68,€8.5M
1524,232411,C. Nkunku,20,France,76,84,Paris Saint-Germain,€11.5M,€46K,Right,1,3,3,2020,5'10,159lbs,69,76,59,79,59,77,72,80,76,75,78,70,79,79,59,71,63,74,62,69,73,73,65,72,69,72,70,€23.6M
1525,124635,M. Topal,32,Turkey,76,76,Fenerbahçe SK,€4.4M,€51K,Right,2,5,3,2020,6'2,181lbs,49,58,70,73,54,60,71,72,62,58,64,80,62,77,77,83,77,70,66,86,56,58,68,72,70,78,76,€8.4M
1526,158942,Léo Matos,32,Brazil,76,76,PAOK,€4.3M,€1K,Right,1,3,4,2019,6'0,179lbs,77,70,72,73,56,62,71,75,83,83,76,72,75,70,73,83,74,69,70,69,77,67,60,74,69,75,72,€9M
1527,195038,F. Kainz,25,Austria,76,77,SV Werder Bremen,€9M,€28K,Right,1,5,4,2020,5'9,157lbs,72,71,43,73,55,62,70,80,85,77,88,69,83,70,70,74,55,76,37,24,67,66,58,63,54,31,25,€16M
1528,228579,B. Henrichs,21,Germany,76,84,AS Monaco,€9.5M,€36K,Right,2,4,4,2023,6'0,174lbs,79,50,59,77,53,73,66,77,78,78,76,79,71,62,65,75,68,46,61,76,62,66,59,74,69,74,70,€20M
1529,230371,Victildinho,34,Brazil,76,76,Vitória,€2.2M,€13K,Right,1,3,3,2021,5'10,165lbs,72,52,68,73,55,61,71,77,81,82,72,74,77,54,51,77,61,53,64,73,61,71,63,72,80,74,73,€4.1M
1530,199652,D. Praet,24,Belgium,76,81,Sampdoria,€10M,€28K,Right,2,4,4,2021,5'11,172lbs,74,66,62,81,70,74,77,78,73,69,76,72,71,72,66,71,64,75,64,60,75,75,56,74,56,62,58,€17.8M
1531,229092,A. Umar,23,Nigeria,76,81,Çaykur Rizespor,€10.5M,€13K,Right,1,3,4,2020,5'9,159lbs,66,65,45,74,54,59,64,78,90,88,89,70,83,75,62,72,69,71,74,66,70,72,53,75,50,60,54,€21.8M
1532,163301,J. Orozco,32,Mexico,76,76,Santos Laguna,€4.4M,€16K,Right,2,3,1,2018,6'0,179lbs,12,14,12,52,14,14,61,35,59,60,69,73,63,24,84,45,68,12,40,12,13,70,24,69,21,15,20,€7.5M
1533,183526,N. El Zhar,31,Morocco,76,76,CD Leganés,€7M,€28K,Right,1,3,4,2020,5'7,146lbs,78,74,49,77,59,75,64,76,76,68,83,73,76,81,62,67,60,71,58,37,72,74,72,65,34,38,36,€14.7M
1534,226536,O. Colley,25,Gambia,76,81,Sampdoria,€8.5M,€28K,Left,1,3,2,2022,6'3,192lbs,44,28,78,67,24,38,60,60,60,79,59,71,44,41,65,79,87,31,82,68,28,32,33,68,75,75,79,€15.1M
1535,220905,J. Aholou,24,Ivory Coast,76,83,AS Monaco,€9.5M,€44K,Left,1,3,3,2023,6'2,163lbs,51,65,64,77,47,46,72,75,76,72,69,69,60,73,54,71,72,73,76,82,60,58,49,74,80,77,72,€20M
1536,152554,G. Clichy,32,France,76,76,Medipol Başakşehir FK,€4.3M,€23K,Left,3,4,3,2020,5'9,143lbs,74,34,68,70,59,64,69,76,78,80,77,72,74,52,70,82,66,43,55,75,68,59,45,73,74,77,75,€8.1M
1537,208622,Rubén Sobrino,26,Spain,76,78,Deportivo Alavés,€9.5M,€25K,Right,1,3,3,2021,6'1,161lbs,55,78,70,73,70,71,47,82,79,86,78,70,65,72,62,65,62,74,65,22,74,54,66,65,52,31,17,€20.7M
1538,199151,J. Iturbe,25,Paraguay,76,79,U.N.A.M.,€9.5M,€23K,Left,2,2,4,2022,5'7,137lbs,67,65,40,69,61,71,57,77,93,92,93,64,91,76,67,70,40,76,74,21,74,70,62,79,31,30,26,€16.9M
1539,205295,H. Soudani,30,Algeria,76,76,Nottingham Forest,€7.5M,€51K,Left,1,4,4,2021,5'10,165lbs,73,76,71,72,68,74,62,77,70,78,77,74,68,79,71,54,72,74,75,48,78,70,67,73,40,37,28,€14.3M
1540,155887,M. Bradley,30,United States,76,76,Toronto FC,€5.5M,€8K,Right,2,3,2,2019,6'2,174lbs,73,57,63,80,71,74,79,77,65,64,65,75,72,76,47,89,78,69,80,70,63,73,68,76,69,71,70,€8.3M
1541,198640,Z. Labyad,25,Morocco,76,79,Ajax,€9.5M,€17K,Right,1,5,4,2022,5'8,143lbs,76,70,49,72,74,84,64,81,78,74,77,72,82,83,64,69,61,79,32,31,69,80,68,79,38,36,28,€14M
1542,177392,D. Mbokani,32,DR Congo,76,76,Royal Antwerp FC,€6M,€15K,Right,2,3,3,2019,6'1,161lbs,46,71,78,70,72,48,53,74,67,73,75,76,66,79,75,71,84,68,68,35,78,70,72,80,31,36,28,€9M
1543,178160,T. Mangani,31,France,76,76,Angers SCO,€6.5M,€23K,Left,2,3,3,2020,6'0,174lbs,68,63,67,79,67,74,78,78,61,60,67,71,61,77,68,80,72,74,71,74,66,78,75,74,71,72,72,€13M
1544,243952,A. Lunin,19,Ukraine,76,88,CD Leganés,€10.5M,€24K,Right,1,3,1,"Jun 30, 2019",6'3,176lbs,15,8,12,25,12,14,26,15,33,26,36,76,22,22,56,32,61,7,22,19,11,60,19,56,22,13,11,
1545,179696,E. Insúa,29,Argentina,76,76,VfB Stuttgart,€6M,€31K,Left,2,2,3,2020,5'11,174lbs,82,49,72,76,64,59,74,74,65,66,68,75,68,85,71,78,77,76,79,79,71,68,66,75,68,75,75,€10.2M
1546,167665,N. Domingo,33,Argentina,76,76,Independiente,€3.1M,€19K,Right,1,3,3,2020,5'9,154lbs,58,54,58,75,58,59,77,75,58,55,74,75,75,67,68,77,66,68,73,76,56,68,68,74,73,78,71,€4.4M
1547,212722,D. Yedlin,24,United States,76,81,Newcastle United,€8.5M,€34K,Right,1,3,3,2021,5'8,165lbs,69,40,65,70,60,70,53,73,93,93,85,75,76,73,86,86,66,51,76,68,70,68,38,72,72,75,72,€16.8M
1548,214770,D. González,30,Argentina,76,76,Club Tijuana,€7M,€22K,Right,1,3,3,2019,5'11,172lbs,68,64,64,77,50,58,75,73,68,70,66,77,60,75,69,93,79,73,84,75,69,73,57,76,65,71,69,€11.9M
1549,179954,T. Kraft,29,Germany,76,76,Hertha BSC,€5M,€21K,Right,2,4,1,2019,6'2,172lbs,14,14,13,35,13,11,28,21,45,50,45,74,42,23,73,35,68,16,40,20,13,25,18,48,20,19,20,€8.5M
1550,216820,M. Simon,22,Nigeria,76,82,Levante UD,€10.5M,€20K,Right,1,5,4,2023,5'6,152lbs,75,72,58,69,72,47,54,76,93,92,92,71,91,76,93,73,69,68,38,26,72,66,60,74,25,31,25,€24.2M
1551,230388,Davi Parrela,30,Brazil,76,76,Sport Club do Recife,€5.5M,€16K,Right,1,3,2,2021,6'3,194lbs,55,31,75,61,44,38,62,54,61,67,44,67,41,55,57,52,89,44,88,71,34,43,51,74,81,77,71,€10.5M
1552,216054,N. Domínguez,28,Argentina,76,77,Racing Club,€7M,€12K,Right,1,3,3,"Dec 31, 2018",6'0,179lbs,58,61,68,77,43,44,72,75,59,58,60,69,60,77,71,80,79,69,69,75,56,76,55,70,75,76,70,
1553,194806,C. Dawson,28,England,76,76,West Bromwich Albion,€6M,€32K,Right,2,2,2,2020,6'2,187lbs,68,49,81,65,20,45,60,67,62,65,62,70,50,57,83,81,77,14,76,76,56,51,66,68,76,76,75,€11.4M
1554,210423,A. Rusnák,23,Slovakia,76,80,Real Salt Lake,€10M,€8K,Right,1,4,3,2021,5'9,161lbs,73,71,39,77,74,73,74,77,76,73,85,72,75,79,55,74,53,77,59,38,73,76,69,74,51,49,38,€15.8M
1555,210679,Paulo Oliveira,27,Portugal,76,78,SD Eibar,€7.5M,€21K,Right,1,2,2,2021,6'2,181lbs,36,25,77,73,36,33,49,71,66,69,53,72,48,61,85,74,80,29,71,72,30,41,45,67,71,77,76,€16.3M
1556,201976,A. Gomis,24,Senegal,76,82,SPAL,€7.5M,€9K,Right,1,3,1,2021,6'4,176lbs,15,16,11,34,11,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10,€15M
1557,199417,H. Tekin,29,Turkey,76,77,Fenerbahçe SK,€6M,€44K,Right,1,1,1,2021,6'2,172lbs,14,10,11,23,11,12,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,63,13,14,12,€11.9M
1558,212729,Tozé,25,Portugal,76,80,Vitória Guimarães,€10M,€11K,Right,1,3,4,2019,5'5,134lbs,74,71,48,78,70,77,75,78,76,70,87,72,91,77,59,69,31,75,53,48,68,77,81,69,57,38,36,€21.8M
1559,204538,R. Ruidíaz,27,Peru,76,76,Seattle Sounders FC,€8M,€10K,Right,1,4,4,2021,5'7,146lbs,67,80,74,66,71,66,53,74,79,86,83,70,79,76,74,76,49,73,62,28,80,65,70,75,34,22,23,€12M
1560,183546,J. Hogg,29,England,76,76,Huddersfield Town,€6M,€42K,Right,1,3,3,2020,5'9,161lbs,58,54,64,74,53,46,69,68,69,68,64,74,72,61,64,89,75,54,85,75,58,64,41,70,75,79,76,€11.4M
1561,188154,L. Holtby,27,Germany,76,76,Hamburger SV,€8M,€16K,Left,2,4,3,2019,5'9,159lbs,76,65,30,80,69,81,76,79,74,67,82,75,78,71,90,85,63,69,69,67,68,76,66,74,51,44,61,€12.8M
1562,212219,A. Djiku,23,France,76,82,Stade Malherbe Caen,€9M,€18K,Right,1,3,2,2022,6'0,163lbs,71,34,73,64,35,57,59,71,74,79,67,67,66,50,81,75,77,42,78,76,55,55,43,66,75,76,77,€19.8M
1563,190971,O. Alonso,32,Cuba,76,76,Seattle Sounders FC,€4.4M,€8K,Right,1,4,2,2018,5'11,154lbs,47,50,66,82,69,66,78,76,68,68,70,73,75,84,65,74,76,66,87,70,66,65,66,77,71,73,74,€6.6M
1564,228092,S. Berge,20,Norway,76,87,KRC Genk,€11.5M,€11K,Right,1,3,3,2021,6'5,207lbs,61,34,73,80,48,64,76,76,75,77,68,69,53,75,71,80,88,55,67,78,62,76,46,78,68,72,61,€19.6M
1565,187132,C. Zambrano,28,Peru,76,77,FC Basel 1893,€7M,€25K,Right,2,3,2,2019,6'1,172lbs,51,41,74,72,36,36,68,69,65,62,65,66,59,67,82,73,74,54,91,70,44,45,44,73,75,77,76,€11M
1566,190717,M. Antonio,28,England,76,76,West Ham United,€8M,€69K,Right,2,3,4,2021,5'10,181lbs,74,72,83,73,66,66,65,75,82,86,84,74,76,75,89,70,84,72,77,40,76,68,73,70,50,56,53,€15.2M
1567,199422,J. Clasie,27,Netherlands,76,77,Feyenoord,€8.5M,€44K,Right,2,4,3,"Jun 30, 2019",5'7,150lbs,66,55,27,80,72,77,74,80,69,61,74,74,91,79,68,68,67,73,81,80,65,79,64,73,71,71,61,
1568,220414,Diego Rico,25,Spain,76,80,Bournemouth,€8M,€49K,Left,1,2,3,2022,6'0,168lbs,77,38,74,76,53,71,57,68,67,75,64,71,70,82,72,88,74,72,70,78,59,63,43,64,60,77,76,€15.8M
1569,176894,Mossoró,34,Brazil,76,76,Medipol Başakşehir FK,€3.9M,€25K,Right,1,4,4,2019,5'7,148lbs,71,69,60,77,72,77,72,78,76,67,78,72,90,75,74,62,50,77,87,42,72,77,66,76,44,42,47,€7.4M
1570,221695,G. Donsah,22,Ghana,76,82,Bologna,€10.5M,€27K,Right,1,3,3,2022,5'9,154lbs,74,52,56,78,66,72,76,78,78,75,82,74,85,82,78,88,76,70,74,62,62,74,64,74,82,72,72,€20M
1571,768,Felipe,33,Brazil,75,75,SPAL,€2.7M,€13K,Left,2,3,2,2020,6'2,165lbs,34,20,74,62,19,49,64,60,38,41,49,72,63,68,69,48,67,40,70,81,29,46,35,68,77,80,76,€4.9M
1572,216320,S. Fofana,23,Ivory Coast,75,82,Udinese,€9M,€22K,Right,2,4,3,2022,6'0,170lbs,62,60,58,76,50,62,72,76,76,74,74,74,69,79,63,76,78,78,76,71,72,70,56,70,65,72,68,€18M
1573,239872,Pablo Santos,26,Brazil,75,78,SC Braga,€7M,€13K,Left,1,2,2,2023,6'2,181lbs,31,39,73,58,26,25,43,56,65,68,60,74,57,48,83,78,76,37,72,79,32,33,31,59,75,76,79,€14.5M
1574,198657,J. Svensson,25,Norway,75,78,AZ Alkmaar,€7M,€13K,Right,1,3,3,2021,5'7,154lbs,74,55,59,73,61,72,66,69,76,79,74,72,86,74,73,89,77,58,81,72,68,65,48,71,70,75,76,€11M
1575,212225,E. Roco,25,Chile,75,78,Beşiktaş JK,€7M,€36K,Right,2,3,2,2021,6'4,174lbs,40,43,79,70,27,27,60,62,37,43,57,73,43,45,80,72,84,39,66,72,42,49,34,67,77,75,69,€13.8M
1576,198658,F. Midtsjø,24,Norway,75,78,AZ Alkmaar,€8.5M,€13K,Right,1,3,3,2022,5'9,154lbs,65,62,58,78,62,66,73,75,74,73,80,76,83,72,65,87,73,69,74,72,68,74,51,77,67,68,65,€13.4M
1577,240898,Francis,22,Spain,75,80,Real Betis,€9M,€19K,Right,1,3,3,2022,5'9,172lbs,75,75,45,72,52,63,74,76,77,82,79,70,77,53,43,58,43,42,55,60,69,68,53,55,69,70,70,€19.6M
1578,222467,Ivi,24,Spain,75,81,Real Valladolid CF,€9M,€19K,Right,1,3,3,"Jun 30, 2019",5'9,163lbs,72,75,59,71,66,57,65,77,81,80,78,71,82,77,69,68,64,76,49,41,72,66,73,63,50,36,29,
1579,240900,Unai Núñez,21,Spain,75,83,Athletic Club de Bilbao,€8.5M,€14K,Right,1,3,2,2023,6'1,179lbs,29,16,76,74,21,27,33,71,66,68,44,65,60,39,72,67,78,17,74,79,23,30,31,56,62,77,76,€19.6M
1580,217605,L. Lerager,24,Denmark,75,78,FC Girondins de Bordeaux,€8.5M,€31K,Right,1,3,3,2021,6'1,187lbs,62,67,74,76,63,47,71,74,62,67,63,76,53,70,74,90,69,65,76,75,72,72,48,67,67,71,66,€16.8M
1581,210950,P. De Blasis,30,Argentina,75,75,SD Eibar,€6.5M,€21K,Right,1,4,3,2020,5'5,143lbs,68,72,80,73,60,77,66,77,84,75,92,72,95,75,93,77,42,71,74,28,73,71,79,74,55,39,37,€13.7M
1582,233478,M. Zajc,24,Slovenia,75,82,Empoli,€9.5M,€13K,Right,1,3,4,2022,5'10,168lbs,69,69,60,76,69,72,74,76,68,71,74,70,75,74,65,68,55,70,52,40,75,74,67,74,55,55,53,€19M
1583,189446,J. Stanislas,28,England,75,75,Bournemouth,€6.5M,€55K,Right,1,3,3,2019,6'0,168lbs,72,71,43,74,51,74,67,77,76,76,75,69,63,71,44,72,55,69,36,60,73,74,61,67,28,27,29,€12.4M
1584,215559,Lucas Evangelista,23,Brazil,75,80,FC Nantes,€9M,€21K,Left,1,3,3,2023,5'11,168lbs,71,56,49,77,67,68,73,73,77,75,78,79,68,74,48,82,67,76,66,63,73,75,57,80,67,73,70,€17.8M
1585,186119,M. Stoch,28,Slovakia,75,75,SK Slavia Praha,€6.5M,€1K,Right,2,4,3,2019,5'7,148lbs,71,70,35,69,69,84,64,78,87,82,86,71,86,85,62,71,34,87,67,33,70,65,72,70,52,30,22,€14.3M
1586,213000,S. van Beek,23,Netherlands,75,78,Feyenoord,€7M,€11K,Right,1,2,2,2021,6'2,168lbs,42,23,76,68,29,30,74,59,60,67,50,70,54,64,70,68,77,30,73,74,18,45,54,66,75,79,76,€10.3M
1587,230408,Fabrio Farinha,26,Brazil,75,75,Atlético Mineiro,€7M,€31K,Left,1,3,4,2021,5'10,159lbs,75,65,58,77,66,70,74,75,74,75,82,73,62,55,64,58,60,57,47,44,67,77,64,76,23,56,48,€13.3M
1588,181256,M. Kozáčik,34,Slovakia,75,75,Viktoria Plzeň,€2.7M,€1K,Right,1,2,1,2021,6'4,201lbs,9,9,10,28,12,18,28,21,57,57,50,64,30,22,68,25,63,11,38,25,12,64,23,63,18,9,9,€5.9M
1589,210441,Fran Sol,26,Spain,75,76,Willem II,€8M,€11K,Right,1,3,3,2019,5'11,170lbs,37,80,78,62,69,61,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,€12.2M
1590,217097,R. Otero,25,Venezuela,75,76,Al Wehda,€8M,€23K,Right,1,4,4,2019,5'7,137lbs,66,68,58,73,65,82,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,€14.2M
1591,219145,G. Maripán,24,Chile,75,79,Deportivo Alavés,€7.5M,€17K,Right,1,2,2,2021,6'4,183lbs,41,28,75,66,31,29,51,57,45,48,31,72,32,56,68,56,92,24,75,68,28,30,20,69,76,77,73,€16.3M
1592,193290,M. Braithwaite,27,Denmark,75,76,Middlesbrough,€8M,€53K,Right,2,4,4,2021,5'11,161lbs,68,73,66,71,73,71,65,76,76,78,84,72,76,76,84,77,76,69,69,31,75,68,73,76,35,30,26,€15.8M
1593,204043,E. Dilaver,27,Austria,75,77,Dinamo Zagreb,€6.5M,€1K,Right,1,4,2,2021,6'0,181lbs,52,39,76,67,44,60,50,66,67,72,63,76,59,63,68,76,74,43,75,74,52,54,49,67,76,76,68,€14.8M
1594,204555,R. Álvarez,30,Argentina,75,75,Club Atlas,€6.5M,€21K,Left,2,2,4,2019,6'2,185lbs,78,68,64,76,73,78,76,79,62,59,73,75,56,75,74,65,73,75,63,53,72,72,63,73,35,58,54,€11.1M
1595,212491,A. Masuaku,24,DR Congo,75,79,West Ham United,€7M,€49K,Left,1,2,4,2020,5'10,154lbs,76,55,61,74,61,71,70,79,87,86,77,75,82,75,69,78,69,71,65,67,68,71,49,74,65,74,73,€13.8M
1596,163083,Rolando,32,Portugal,75,75,Olympique de Marseille,€3.8M,€35K,Right,2,3,2,2019,6'2,170lbs,44,20,74,68,37,46,66,66,34,32,34,68,36,62,67,54,81,48,75,76,45,47,48,73,74,80,74,€7.3M
